run_id,timestamp_utc,frame,track_id,technique,reference_angle,score,score_threshold,is_correct,cosine_similarity,dtw_distance,angle_error,mean_pose_distance,use_mirror,feedback_1,feedback_2,source
run_20260316_132153,2026-03-16T12:24:59.001778+00:00,266,1.0,jab,right45,58.7719,70.0000,False,0.978279,0.557878,46.634850,0.557878,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:24:59.802125+00:00,267,1.0,jab,right45,59.2195,70.0000,False,0.977974,0.544944,47.332352,0.544944,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:00.558898+00:00,268,1.0,jab,right45,59.2960,70.0000,False,0.977582,0.539745,47.967851,0.539745,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:01.293413+00:00,269,1.0,jab,right45,58.8009,70.0000,False,0.976140,0.545993,48.535057,0.545993,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:02.017391+00:00,270,1.0,jab,right45,57.9835,70.0000,False,0.974928,0.559043,49.051971,0.559043,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:02.749358+00:00,271,1.0,jab,right45,56.9728,70.0000,False,0.974262,0.576395,49.525464,0.576395,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:03.473379+00:00,272,1.0,jab,right45,55.9993,70.0000,False,0.973910,0.593534,49.922788,0.593534,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:04.184698+00:00,273,1.0,jab,right45_02,55.8979,70.0000,False,0.878715,0.635889,36.666437,0.635889,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:04.958024+00:00,274,1.0,jab,right45_02,56.3025,70.0000,False,0.878972,0.627812,36.679901,0.627812,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:05.674449+00:00,275,1.0,jab,right45_02,56.5519,70.0000,False,0.878836,0.622843,36.667856,0.622843,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:06.447181+00:00,276,1.0,jab,right45_02,56.6296,70.0000,False,0.878587,0.621498,36.614668,0.621498,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:07.216601+00:00,277,1.0,jab,right45_02,56.5067,70.0000,False,0.878000,0.624678,36.447787,0.624679,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:07.974442+00:00,278,1.0,jab,right45_02,56.3915,70.0000,False,0.877456,0.627975,36.234751,0.627975,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:08.742933+00:00,279,1.0,jab,right45_02,56.2154,70.0000,False,0.876599,0.632611,35.980130,0.632611,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:09.539656+00:00,280,1.0,jab,right45_02,56.1105,70.0000,False,0.876117,0.635576,35.793887,0.635576,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:10.360681+00:00,281,1.0,jab,right45_02,56.0008,70.0000,False,0.875419,0.637906,35.725298,0.637906,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:11.110029+00:00,282,1.0,jab,right45_02,55.9216,70.0000,False,0.874902,0.639414,35.706424,0.639415,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:11.845421+00:00,283,1.0,jab,right45_02,55.8506,70.0000,False,0.874432,0.640372,35.760168,0.640372,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:12.607057+00:00,284,1.0,jab,right45_02,55.7836,70.0000,False,0.873934,0.641544,35.758984,0.641544,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:13.369977+00:00,285,1.0,jab,right45_02,55.6726,70.0000,False,0.873087,0.643616,35.732253,0.643616,False,Extend your punching arm more,Slow down and focus on form,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:14.139708+00:00,286,1.0,jab,right45_02,55.5429,70.0000,False,0.872397,0.646413,35.652092,0.646413,False,Extend your punching arm more,Slow down and focus on form,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:14.946549+00:00,287,1.0,jab,right45_02,55.5175,70.0000,False,0.872205,0.648109,35.426324,0.648109,False,Extend your punching arm more,Slow down and focus on form,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:15.689709+00:00,288,1.0,jab,right45_02,55.6686,70.0000,False,0.872617,0.647008,35.106437,0.647008,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:16.431390+00:00,289,1.0,jab,right45_02,55.8871,70.0000,False,0.873091,0.647330,34.291558,0.647330,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:17.157406+00:00,290,1.0,jab,right45_02,56.5151,70.0000,False,0.873896,0.642355,32.977044,0.642355,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:17.902504+00:00,291,1.0,jab,right45_02,57.0516,70.0000,False,0.874133,0.640465,31.400841,0.640465,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:18.681194+00:00,292,1.0,jab,right45_02,57.8675,70.0000,False,0.875259,0.636722,29.208352,0.636722,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:19.497663+00:00,293,1.0,jab,right45_02,58.9935,70.0000,False,0.877240,0.632202,26.093145,0.632202,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:20.268401+00:00,294,1.0,jab,right45_02,60.1227,70.0000,False,0.878851,0.628550,22.786913,0.628549,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:21.006052+00:00,295,1.0,jab,right45_02,60.3807,70.0000,False,0.879982,0.627429,22.131099,0.627429,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:21.744104+00:00,296,1.0,jab,right45_02,60.4191,70.0000,False,0.880469,0.627205,22.063794,0.627205,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:22.518484+00:00,297,1.0,jab,right45_02,59.8791,70.0000,False,0.879970,0.629547,23.555045,0.629547,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:23.310193+00:00,298,1.0,jab,right45_02,59.5433,70.0000,False,0.879959,0.633688,24.017667,0.633688,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:24.071628+00:00,299,1.0,jab,right45_02,59.4727,70.0000,False,0.880567,0.634304,24.199202,0.634304,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:24.881176+00:00,300,1.0,jab,right45_02,59.1920,70.0000,False,0.881191,0.633053,25.474354,0.633054,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:25.652533+00:00,301,1.0,jab,right45_02,58.9365,70.0000,False,0.881804,0.630724,26.851918,0.630724,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:26.392602+00:00,302,1.0,jab,right45_02,58.6059,70.0000,False,0.882239,0.628113,28.539426,0.628113,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:27.137201+00:00,303,1.0,jab,right45_02,58.5626,70.0000,False,0.882618,0.625710,29.151920,0.625709,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:27.900953+00:00,304,1.0,jab,right45_02,58.6156,70.0000,False,0.883002,0.623721,29.343038,0.623721,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:28.637225+00:00,305,1.0,jab,right45_02,58.6425,70.0000,False,0.883397,0.621825,29.612458,0.621825,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:29.406996+00:00,306,1.0,jab,right45_02,58.7783,70.0000,False,0.883690,0.620252,29.425292,0.620252,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:30.262975+00:00,307,1.0,jab,right45_02,59.0282,70.0000,False,0.883841,0.619212,28.722384,0.619212,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:31.032061+00:00,308,1.0,jab,right45_02,59.2127,70.0000,False,0.883949,0.618446,28.202903,0.618446,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
run_20260316_132153,2026-03-16T12:25:31.891961+00:00,309,1.0,jab,right45_02,59.4377,70.0000,False,0.884041,0.618134,27.454793,0.618134,False,Extend your punching arm more,Keep your guard hand higher,ultralytics-main/examples/BachelorsProject/data/downloads/BkTWWuN5fVY.f398.mp4
